199,10,49.4894
78,1.0381,-5.1441,0.2213,-2.9443,-1.4857,34
78,-0.1485,-4.6981,0.1348,-2.7084,-1.6593,32
77,0.2417,-5.5228,0.3961,-2.7971,-1.9373,35
77,2.006,-4.9341,0.116,-2.4036,-1.4133,45
75,1.1441,-4.9055,0.1718,-2.5848,-1.781,38
79,-0.7585,-6.8541,2.2809,-2.9249,-0.3866,32
80,-0.2571,-6.9564,1.9429,-2.7622,-1.2694,35
77,-0.7599,-4.893,-0.5565,-2.7977,-1.9744,40
77,-0.5351,-6.397,1.7449,-3.34,-0.65,24
78,2.535,-4.7855,0.1698,-2.2972,-0.9424,47
76,2.006,-4.9341,0.116,-2.4036,-1.4133,0
78,2.0123,-5.1905,0.1808,-2.7184,-1.0219,81
76,-0.7599,-4.893,-0.5565,-2.7977,-1.9744,39
74,-0.5351,-6.397,1.7449,-3.34,-0.65,31
79,1.1441,-4.9055,0.1718,-2.5848,-1.781,45
75,2.0123,-5.1905,0.1808,-2.7184,-1.0219,0
80,1.1441,-4.9055,0.1718,-2.5848,-1.781,42
75,-0.1485,-4.6981,0.1348,-2.7084,-1.6593,34
75,-0.3163,-5.6135,0.9494,-3.3176,-1.2147,32
77,2.426,-5.0669,0.2661,-2.593,-0.6466,47
79,2.006,-4.9341,0.116,-2.4036,-1.4133,45
79,1.9077,-5.1862,0.1862,-2.7588,-1.0996,62
76,0.2417,-5.5228,0.3961,-2.7971,-1.9373,37
77,2.1163,-4.9245,0.1057,-2.3733,-1.3401,0
78,-0.8586,-7.065,2.5159,-2.6597,-0.2397,32
75,2.1163,-4.9245,0.1057,-2.3733,-1.3401,45
79,-0.2571,-6.9564,1.9429,-2.7622,-1.2694,32
80,-0.026,-5.1915,-0.0582,-2.6698,-1.9618,45
75,2.426,-5.0669,0.2661,-2.593,-0.6466,58
78,1.1441,-4.9055,0.1718,-2.5848,-1.781,45
76,0.0714,-6.168,1.0224,-3.1209,-1.6468,41
79,2.0123,-5.1905,0.1808,-2.7184,-1.0219,81
80,1.0381,-5.1441,0.2213,-2.9443,-1.4857,45
74,0.2417,-5.5228,0.3961,-2.7971,-1.9373,32
78,-0.7585,-6.8541,2.2809,-2.9249,-0.3866,31
75,0.2417,-5.5228,0.3961,-2.7971,-1.9373,40
75,-0.026,-5.1915,-0.0582,-2.6698,-1.9618,38
75,-0.3554,-5.7627,1.1037,-3.3717,-1.1132,32
74,-0.3163,-5.6135,0.9494,-3.3176,-1.2147,35
76,2.535,-4.7855,0.1698,-2.2972,-0.9424,53
76,2.1163,-4.9245,0.1057,-2.3733,-1.3401,0
74,2.006,-4.9341,0.116,-2.4036,-1.4133,42
76,2.0123,-5.1905,0.1808,-2.7184,-1.0219,0
77,-0.9678,-4.7776,-0.7612,-2.7389,-1.9714,44
78,0.0714,-6.168,1.0224,-3.1209,-1.6468,31
80,-0.1485,-4.6981,0.1348,-2.7084,-1.6593,47
76,0.0325,-6.3235,1.1801,-3.1735,-1.5227,43
75,0.0714,-6.168,1.0224,-3.1209,-1.6468,45
78,-0.5405,-4.523,-0.13,-2.7512,-1.7486,32
77,0.0714,-6.168,1.0224,-3.1209,-1.6468,35
77,-0.1485,-4.6981,0.1348,-2.7084,-1.6593,29
75,-0.1289,-5.0078,0.378,-2.9426,-1.4303,32
76,-0.3163,-5.6135,0.9494,-3.3176,-1.2147,29
76,-1.3027,-4.5039,-1.1939,-2.4682,-1.984,39
76,-0.9678,-4.7776,-0.7612,-2.7389,-1.9714,46
78,-0.501,-7.4026,2.4558,-2.2037,-1.0199,33
75,-0.7599,-4.893,-0.5565,-2.7977,-1.9744,41
80,-0.3554,-5.7627,1.1037,-3.3717,-1.1132,35
77,-0.8586,-7.065,2.5159,-2.6597,-0.2397,32
75,1.9077,-5.1862,0.1862,-2.7588,-1.0996,0
76,2.426,-5.0669,0.2661,-2.593,-0.6466,50
74,-0.3554,-5.7627,1.1037,-3.3717,-1.1132,34
78,-0.026,-5.1915,-0.0582,-2.6698,-1.9618,37
77,-0.2571,-6.9564,1.9429,-2.7622,-1.2694,34
76,1.9077,-5.1862,0.1862,-2.7588,-1.0996,23
74,-0.1289,-5.0078,0.378,-2.9426,-1.4303,34
78,1.9077,-5.1862,0.1862,-2.7588,-1.0996,23
77,-0.754,-4.426,-0.2812,-2.7497,-1.7752,29
76,-0.3554,-5.7627,1.1037,-3.3717,-1.1132,31
79,-0.1485,-4.6981,0.1348,-2.7084,-1.6593,41
78,-0.5351,-6.397,1.7449,-3.34,-0.65,26
79,-0.5405,-4.523,-0.13,-2.7512,-1.7486,39
76,-0.2571,-6.9564,1.9429,-2.7622,-1.2694,41
75,1.0381,-5.1441,0.2213,-2.9443,-1.4857,33
79,-0.5351,-6.397,1.7449,-3.34,-0.65,33
80,2.006,-4.9341,0.116,-2.4036,-1.4133,76
78,-0.1289,-5.0078,0.378,-2.9426,-1.4303,30
77,-1.4692,-3.9052,-1.0484,-2.3398,-1.8004,62
79,-0.3554,-5.7627,1.1037,-3.3717,-1.1132,32
79,1.0381,-5.1441,0.2213,-2.9443,-1.4857,41
76,-0.7585,-6.8541,2.2809,-2.9249,-0.3866,32
80,-0.1289,-5.0078,0.378,-2.9426,-1.4303,47
77,1.9077,-5.1862,0.1862,-2.7588,-1.0996,23
75,-0.2571,-6.9564,1.9429,-2.7622,-1.2694,40
75,2.535,-4.7855,0.1698,-2.2972,-0.9424,46
78,-1.1273,-4.2109,-0.6276,-2.6454,-1.7899,32
80,-0.3163,-5.6135,0.9494,-3.3176,-1.2147,47
73,0.0714,-6.168,1.0224,-3.1209,-1.6468,39
76,-0.1485,-4.6981,0.1348,-2.7084,-1.6593,32
75,-0.5405,-4.523,-0.13,-2.7512,-1.7486,35
77,0.0325,-6.3235,1.1801,-3.1735,-1.5227,34
77,2.535,-4.7855,0.1698,-2.2972,-0.9424,50
78,-0.3163,-5.6135,0.9494,-3.3176,-1.2147,30
77,-0.1289,-5.0078,0.378,-2.9426,-1.4303,27
76,1.0381,-5.1441,0.2213,-2.9443,-1.4857,24
75,2.006,-4.9341,0.116,-2.4036,-1.4133,42
77,-0.026,-5.1915,-0.0582,-2.6698,-1.9618,35
76,-0.8586,-7.065,2.5159,-2.6597,-0.2397,32
78,-0.9678,-4.7776,-0.7612,-2.7389,-1.9714,41
77,-0.5405,-4.523,-0.13,-2.7512,-1.7486,29
78,2.426,-5.0669,0.2661,-2.593,-0.6466,57
78,2.006,-4.9341,0.116,-2.4036,-1.4133,45
74,0.0714,-6.168,1.0224,-3.1209,-1.6468,36
80,2.6893,-3.0859,-5.9506,-0.6079,-2.004,31
80,2.472,-3.0814,-5.5988,-0.0723,-1.9924,27
80,2.4678,-3.1928,-5.9663,-0.5704,-2.1735,19
80,2.3068,-3.1621,-5.6071,-0.0489,-2.1058,29
80,2.3046,-3.2826,-5.9665,-0.5283,-2.2833,19
80,2.1371,-3.3625,-5.9644,-0.5052,-2.3907,13
77,-2.5658,-2.4479,-1.7545,-1.9891,-0.702,43
83,-1.7501,-4.2993,-3.2561,-1.338,-2.5268,36
83,-1.76,-4.2899,-3.2487,-1.9862,-2.5594,32
83,-2.0201,-3.1748,-1.6538,-2.2341,-1.3693,40
83,-2.0583,-3.1174,-1.6724,-2.2448,-1.3122,41
83,-2.1494,-2.9994,-1.7005,-2.2286,-1.2176,41
83,-2.8359,-4.865,-1.9696,-0.6282,-2.932,70
83,-2.8712,-4.9019,-1.8725,-0.3579,-2.5205,38
83,-1.1708,-4.3873,-4.631,-1.3596,-2.7719,32
83,-1.0492,-4.3469,-4.5153,-0.7083,-2.752,36
84,-0.4608,-4.3038,-5.1401,-0.969,-2.9891,40
84,-0.265,-4.2465,-4.9406,-0.3332,-2.9317,34
83,-0.4608,-4.3038,-5.1401,-0.969,-2.9891,38
83,-0.265,-4.2465,-4.9406,-0.3332,-2.9317,34
79,5.009,-3.498,-4.1978,-1.4352,-0.5627,39
80,5.3115,-4.1941,-3.6319,-1.425,-0.1264,22
82,-2.0583,-3.1174,-1.6724,-2.2448,-1.3122,40
82,-1.4692,-3.9052,-1.0484,-2.3398,-1.8004,43
77,-1.76,-4.2899,-3.2487,-1.9862,-2.5594,52
82,-2.1494,-2.9994,-1.7005,-2.2286,-1.2176,41
82,-1.3027,-4.5039,-1.1939,-2.4682,-1.984,36
80,-0.5405,-4.523,-0.13,-2.7512,-1.7486,45
82,-1.4101,-3.9591,-0.9727,-2.4019,-1.8027,39
81,-0.7599,-4.893,-0.5565,-2.7977,-1.9744,45
82,-2.8359,-4.865,-1.9696,-0.6282,-2.932,52
77,-2.0201,-3.1748,-1.6538,-2.2341,-1.3693,38
82,-2.8712,-4.9019,-1.8725,-0.3579,-2.5205,44
81,-1.1708,-4.3873,-4.631,-1.3596,-2.7719,34
77,-2.0583,-3.1174,-1.6724,-2.2448,-1.3122,41
82,-2.6531,-2.8621,-2.3333,-1.537,-0.8084,47
81,-2.7553,-2.1426,-1.7083,-1.7249,-0.4161,44
81,-1.0492,-4.3469,-4.5153,-0.7083,-2.752,32
77,-2.1494,-2.9994,-1.7005,-2.2286,-1.2176,43
82,-2.6965,-2.8015,-2.3413,-1.4912,-0.7432,45
78,-1.1708,-4.3873,-4.631,-1.3596,-2.7719,40
82,-2.5511,-2.4697,-1.7554,-1.9989,-0.7275,41
82,-2.5658,-2.4479,-1.7545,-1.9891,-0.702,41
80,-0.4608,-4.3038,-5.1401,-0.969,-2.9891,18
79,-0.4608,-4.3038,-5.1401,-0.969,-2.9891,49
80,-0.265,-4.2465,-4.9406,-0.3332,-2.9317,26
79,-0.265,-4.2465,-4.9406,-0.3332,-2.9317,30
82,-1.1708,-4.3873,-4.631,-1.3596,-2.7719,29
82,-1.0492,-4.3469,-4.5153,-0.7083,-2.752,32
81,-0.4608,-4.3038,-5.1401,-0.969,-2.9891,14
81,-0.265,-4.2465,-4.9406,-0.3332,-2.9317,28
78,-0.4608,-4.3038,-5.1401,-0.969,-2.9891,42
82,-0.4608,-4.3038,-5.1401,-0.969,-2.9891,27
82,-0.265,-4.2465,-4.9406,-0.3332,-2.9317,31
80,0.8337,-3.9898,-5.7658,-0.486,-2.8802,19
94,-7.7778,-0.1217,2.3381,3.2105,-1.1777,32
95,-7.3071,-1.2932,2.0873,3.5626,-1.4278,35
97,-7.8448,-1.0188,2.594,4.073,-2.135,41
98,-8.1324,-0.9524,2.5365,4.9906,-1.5703,41
95,-5.8408,-3.2601,0.4737,4.024,0.1724,37
94,-6.7869,-2.049,1.697,3.9144,-1.3536,33
95,-7.68,-0.9847,2.3948,3.6464,-1.696,33
94,-6.8964,-2.0143,1.5937,4.1615,-0.6078,30
95,-7.8246,0.3009,1.9993,3.2487,-1.1843,73
94,-8.1324,-0.9524,2.5365,4.9906,-1.5703,35
96,-7.825,-1.0178,2.5624,4.0452,-2.1141,39
96,-6.8602,-2.0623,1.5646,4.1759,-0.5934,25
94,-8.0457,-0.9289,2.3793,4.5336,-1.1453,33
95,-6.7869,-2.049,1.697,3.9144,-1.3536,36
97,-7.8763,-0.3272,2.0012,3.2625,-1.1946,34
98,-7.916,-1.0378,2.7071,4.3318,-2.4176,35
98,-8.0637,-0.9358,2.3949,4.642,-1.2411,42
97,-7.6292,-0.9373,2.13,3.6383,-0.7174,23
96,-7.5081,-0.9574,2.2232,3.3914,-1.413,30
98,-7.8361,0.2166,1.9997,3.247,-1.1911,36
95,-6.2449,-2.7002,1.1756,4.116,-0.9367,39
98,-7.9115,-1.0349,2.6863,4.3104,-2.3913,41
96,-7.0068,-1.7419,1.86,3.7863,-1.4226,31
98,-8.0457,-0.9289,2.3793,4.5336,-1.1453,33
95,-8.1324,-0.9524,2.5365,4.9906,-1.5703,36
98,-8.12,0.4065,2.1559,3.3857,-1.347,26
94,-7.8361,0.2166,1.9997,3.247,-1.1911,30
95,-6.2552,-2.7668,0.9873,4.2748,-0.1334,33
97,-6.2552,-2.7668,0.9873,4.2748,-0.1334,28
97,-8.1324,-0.9524,2.5365,4.9906,-1.5703,41
98,-7.8546,0.7245,2.5515,3.4321,-1.1611,32
98,-7.7134,-0.9923,2.4281,3.7345,-1.7756,41
94,-8.1895,-0.9624,2.6589,5.2885,-1.8531,40
95,-8.0457,-0.9289,2.3793,4.5336,-1.1453,36
97,-6.2449,-2.7002,1.1756,4.116,-0.9367,30
97,-7.68,-0.9847,2.3948,3.6464,-1.696,38
94,-7.9115,-1.0349,2.6863,4.3104,-2.3913,36
94,-6.3533,-2.6579,1.0922,4.2848,-0.2179,47
95,-5.8643,-3.2347,0.5059,4.0383,0.1555,38
96,-7.4293,-1.2682,1.9779,3.8327,-0.6712,21
98,-7.7299,0.291,2.3542,3.1994,-1.1758,26
96,-7.819,-0.8205,2.3259,3.8335,-0.6323,30
95,-6.8602,-2.0623,1.5646,4.1759,-0.5934,28
97,-8.1895,-0.9624,2.6589,5.2885,-1.8531,41
95,-7.819,-0.8205,2.3259,3.8335,-0.6323,33
96,-7.8546,0.7245,2.5515,3.4321,-1.1611,31
98,-7.68,-0.9847,2.3948,3.6464,-1.696,39
95,-8.1852,-0.9647,2.6544,5.2787,-1.8407,39
98,-7.825,-1.0178,2.5624,4.0452,-2.1141,41
97,-8.1487,-0.9562,2.5608,5.0206,-1.6058,39
96,-8.1487,-0.9562,2.5608,5.0206,-1.6058,35
96,-8.3989,0.4993,2.618,3.6694,-1.7967,36
97,-7.0068,-1.7419,1.86,3.7863,-1.4226,28
95,-8.12,0.4065,2.1559,3.3857,-1.347,33
95,-7.7778,-0.1217,2.3381,3.2105,-1.1777,33
96,-7.7068,0.5041,2.3271,3.1956,-1.1739,27
94,-7.916,-1.0378,2.7071,4.3318,-2.4176,39
97,-7.7778,-0.1217,2.3381,3.2105,-1.1777,27
94,-7.68,-0.9847,2.3948,3.6464,-1.696,33
94,-7.7134,-0.9923,2.4281,3.7345,-1.7756,31
94,-8.1438,0.8409,3.0445,3.7957,-1.3456,32
94,-6.7528,-2.089,1.671,3.9299,-1.3384,32
97,-7.8361,0.2166,1.9997,3.247,-1.1911,37
96,-7.7778,-0.1217,2.3381,3.2105,-1.1777,30
95,-7.8546,0.7245,2.5515,3.4321,-1.1611,34
98,-8.1438,0.8409,3.0445,3.7957,-1.3456,28
94,-8.1487,-0.9562,2.5608,5.0206,-1.6058,32
95,-7.0068,-1.7419,1.86,3.7863,-1.4226,34
94,-8.3989,0.4993,2.618,3.6694,-1.7967,36
95,-5.8375,-3.2624,0.4689,4.0239,0.1754,36
96,-7.5292,-0.954,2.2281,3.3931,-1.4336,34
95,-5.7104,-3.3209,0.5309,3.9093,-0.4681,45
95,-7.825,-1.0178,2.5624,4.0452,-2.1141,36
95,-6.7528,-2.089,1.671,3.9299,-1.3384,34
96,-6.7528,-2.089,1.671,3.9299,-1.3384,29
96,-7.9115,-1.0349,2.6863,4.3104,-2.3913,40
98,-7.3071,-1.2932,2.0873,3.5626,-1.4278,29
97,-7.825,-1.0178,2.5624,4.0452,-2.1141,42
97,-6.7528,-2.089,1.671,3.9299,-1.3384,27
97,-7.5292,-0.954,2.2281,3.3931,-1.4336,35
96,-6.1193,-2.8431,1.0454,4.1258,-0.8258,33
95,-7.6292,-0.9373,2.13,3.6383,-0.7174,0
98,-8.1895,-0.9624,2.6589,5.2885,-1.8531,40
95,-7.1261,-1.7132,1.7627,4.0457,-0.6468,0
95,-7.7068,0.5041,2.3271,3.1956,-1.1739,32
96,-7.8246,0.3009,1.9993,3.2487,-1.1843,71
94,-7.7299,0.291,2.3542,3.1994,-1.1758,32
96,-7.8763,-0.3272,2.0012,3.2625,-1.1946,31
98,-7.8448,-1.0188,2.594,4.073,-2.135,41
94,-8.12,0.4065,2.1559,3.3857,-1.347,35
96,-8.1852,-0.9647,2.6544,5.2787,-1.8407,41
94,-7.4293,-1.2682,1.9779,3.8327,-0.6712,25
97,-7.4293,-1.2682,1.9779,3.8327,-0.6712,24
97,-8.12,0.4065,2.1559,3.3857,-1.347,31
98,-7.7778,-0.1217,2.3381,3.2105,-1.1777,28
94,-7.5292,-0.954,2.2281,3.3931,-1.4336,38
98,-7.819,-0.8205,2.3259,3.8335,-0.6323,28
98,-7.7068,0.5041,2.3271,3.1956,-1.1739,26
98,-7.4293,-1.2682,1.9779,3.8327,-0.6712,27
96,-6.3533,-2.6579,1.0922,4.2848,-0.2179,28
98,-6.8602,-2.0623,1.5646,4.1759,-0.5934,29
94,-6.2552,-2.7668,0.9873,4.2748,-0.1334,41
97,-8.1852,-0.9647,2.6544,5.2787,-1.8407,41
98,-7.5292,-0.954,2.2281,3.3931,-1.4336,37
97,-7.1261,-1.7132,1.7627,4.0457,-0.6468,25
96,-8.0637,-0.9358,2.3949,4.642,-1.2411,40
95,-7.9115,-1.0349,2.6863,4.3104,-2.3913,37
95,-7.5081,-0.9574,2.2232,3.3914,-1.413,35
95,-7.916,-1.0378,2.7071,4.3318,-2.4176,37
97,-7.9115,-1.0349,2.6863,4.3104,-2.3913,41
97,-8.0457,-0.9289,2.3793,4.5336,-1.1453,32
98,-7.5081,-0.9574,2.2232,3.3914,-1.413,29
97,-7.5081,-0.9574,2.2232,3.3914,-1.413,28
96,-6.7869,-2.049,1.697,3.9144,-1.3536,30
95,-8.1895,-0.9624,2.6589,5.2885,-1.8531,42
96,-7.7299,0.291,2.3542,3.1994,-1.1758,26
98,-7.6292,-0.9373,2.13,3.6383,-0.7174,24
94,-7.825,-1.0178,2.5624,4.0452,-2.1141,35
98,-6.8964,-2.0143,1.5937,4.1615,-0.6078,29
97,-7.7068,0.5041,2.3271,3.1956,-1.1739,28
98,-7.8763,-0.3272,2.0012,3.2625,-1.1946,32
96,-8.1438,0.8409,3.0445,3.7957,-1.3456,31
97,-6.8964,-2.0143,1.5937,4.1615,-0.6078,24
98,-7.1261,-1.7132,1.7627,4.0457,-0.6468,29
97,-7.8546,0.7245,2.5515,3.4321,-1.1611,30
96,-7.1261,-1.7132,1.7627,4.0457,-0.6468,23
95,-6.3533,-2.6579,1.0922,4.2848,-0.2179,34
97,-8.0637,-0.9358,2.3949,4.642,-1.2411,41
96,-6.8964,-2.0143,1.5937,4.1615,-0.6078,25
94,-6.8602,-2.0623,1.5646,4.1759,-0.5934,31
94,-6.2449,-2.7002,1.1756,4.116,-0.9367,38
94,-8.1852,-0.9647,2.6544,5.2787,-1.8407,36
98,-6.2449,-2.7002,1.1756,4.116,-0.9367,32
94,-6.1193,-2.8431,1.0454,4.1258,-0.8258,42
94,-7.3071,-1.2932,2.0873,3.5626,-1.4278,34
97,-8.1438,0.8409,3.0445,3.7957,-1.3456,28
98,-7.8246,0.3009,1.9993,3.2487,-1.1843,28
95,-8.3989,0.4993,2.618,3.6694,-1.7967,39
98,-6.7528,-2.089,1.671,3.9299,-1.3384,30
94,-7.7068,0.5041,2.3271,3.1956,-1.1739,30
97,-6.1193,-2.8431,1.0454,4.1258,-0.8258,31
96,-8.0457,-0.9289,2.3793,4.5336,-1.1453,34
95,-8.1487,-0.9562,2.5608,5.0206,-1.6058,32
96,-8.12,0.4065,2.1559,3.3857,-1.347,34
96,-8.1324,-0.9524,2.5365,4.9906,-1.5703,38
94,-7.8546,0.7245,2.5515,3.4321,-1.1611,35
95,-6.1193,-2.8431,1.0454,4.1258,-0.8258,43
95,-6.8964,-2.0143,1.5937,4.1615,-0.6078,25
95,-7.7134,-0.9923,2.4281,3.7345,-1.7756,32
97,-7.8246,0.3009,1.9993,3.2487,-1.1843,37
95,-7.5292,-0.954,2.2281,3.3931,-1.4336,36
98,-6.7869,-2.049,1.697,3.9144,-1.3536,30
95,-5.6881,-3.3442,0.4945,3.8911,-0.4303,46
96,-7.3071,-1.2932,2.0873,3.5626,-1.4278,30
95,-8.1438,0.8409,3.0445,3.7957,-1.3456,32
95,-5.6829,-3.3502,0.4919,3.8842,-0.425,47
96,-7.8361,0.2166,1.9997,3.247,-1.1911,34
96,-6.2552,-2.7668,0.9873,4.2748,-0.1334,31
97,-6.7869,-2.049,1.697,3.9144,-1.3536,27
94,-7.8448,-1.0188,2.594,4.073,-2.135,35
94,-7.5081,-0.9574,2.2232,3.3914,-1.413,34
96,-7.8448,-1.0188,2.594,4.073,-2.135,36
97,-7.819,-0.8205,2.3259,3.8335,-0.6323,27
94,-7.1261,-1.7132,1.7627,4.0457,-0.6468,26
97,-7.916,-1.0378,2.7071,4.3318,-2.4176,34
97,-8.3989,0.4993,2.618,3.6694,-1.7967,34
96,-7.6292,-0.9373,2.13,3.6383,-0.7174,20
94,-7.0068,-1.7419,1.86,3.7863,-1.4226,32
94,-7.6292,-0.9373,2.13,3.6383,-0.7174,24
97,-7.7299,0.291,2.3542,3.1994,-1.1758,24
96,-7.68,-0.9847,2.3948,3.6464,-1.696,35
98,-7.0068,-1.7419,1.86,3.7863,-1.4226,30
95,-7.8361,0.2166,1.9997,3.247,-1.1911,26
94,-8.0637,-0.9358,2.3949,4.642,-1.2411,35
94,-7.819,-0.8205,2.3259,3.8335,-0.6323,31
95,-7.4293,-1.2682,1.9779,3.8327,-0.6712,0
94,-7.8246,0.3009,1.9993,3.2487,-1.1843,74
95,-7.8448,-1.0188,2.594,4.073,-2.135,34
95,-7.7299,0.291,2.3542,3.1994,-1.1758,31
97,-6.3533,-2.6579,1.0922,4.2848,-0.2179,26
95,-7.8763,-0.3272,2.0012,3.2625,-1.1946,26
98,-8.1487,-0.9562,2.5608,5.0206,-1.6058,39
97,-6.8602,-2.0623,1.5646,4.1759,-0.5934,23
97,-7.7134,-0.9923,2.4281,3.7345,-1.7756,40
95,-3.9913,-5.1905,-1.6223,2.1413,-1.766,34
94,-3.7872,-2.1075,-0.8747,0.9058,1.5247,35
94,-3.7107,-2.2474,-1.1502,1.2272,1.3472,33
94,-3.8447,-2.1972,-0.793,1.0029,1.5643,35
103,-3.705,-5.5022,-1.7595,1.7257,-2.2594,34
102,-3.6438,-5.2726,-1.6232,1.678,-1.7053,28
102,-3.705,-5.5022,-1.7595,1.7257,-2.2594,32
98,-1.9463,-7.5925,3.5592,-0.8366,0.1021,32
99,-2.5684,-7.1912,3.7244,-0.4099,0.6788,32
99,-2.1718,-6.4971,4.2592,0.9807,3.5105,45
99,-2.8818,-7.0322,3.9578,-0.9557,1.2707,29
99,-2.8663,-7.0436,3.9609,-0.9676,1.2511,33
95,-4.1698,-3.9677,1.0807,1.6689,2.0632,40
94,-4.2067,-2.8615,-0.1671,1.6548,1.5948,40
94,-4.1852,-4.4616,-1.0327,2.2446,-0.2847,34
84,3.7473,-1.98,-5.3233,-0.4691,-1.0258,33
83,3.7473,-1.98,-5.3233,-0.4691,-1.0258,34
84,3.9332,-2.7922,-5.1748,-0.4414,-0.6309,34
84,4.0863,-2.5149,-5.0765,-0.6826,-1.0614,33
84,4.0937,-2.5216,-5.0714,-0.6949,-1.0615,50
83,3.9332,-2.7922,-5.1748,-0.4414,-0.6309,32
83,4.0863,-2.5149,-5.0765,-0.6826,-1.0614,35
83,4.0937,-2.5216,-5.0714,-0.6949,-1.0615,50
84,3.8927,-2.1601,-5.5428,-0.2097,-0.4744,34
84,3.1834,-2.8329,-5.8757,-0.6734,-1.5382,38
83,3.8927,-2.1601,-5.5428,-0.2097,-0.4744,36
83,3.1834,-2.8329,-5.8757,-0.6734,-1.5382,40
84,4.183,-2.6136,-5.0105,-0.7552,-1.0351,50
84,3.8992,-2.0751,-5.5768,-0.2213,-0.4241,45
83,4.183,-2.6136,-5.0105,-0.7552,-1.0351,52
84,2.9231,-2.8424,-5.5495,-0.1755,-1.6199,31
83,3.8992,-2.0751,-5.5768,-0.2213,-0.4241,44
83,2.9231,-2.8424,-5.5495,-0.1755,-1.6199,31
84,2.8358,-2.8882,-5.5616,-0.1696,-1.6985,32
83,2.8358,-2.8882,-5.5616,-0.1696,-1.6985,30
84,3.7818,-1.362,-5.5989,-0.3863,-0.639,37
83,3.7818,-1.362,-5.5989,-0.3863,-0.639,40
84,2.6269,-3.0037,-5.5918,-0.1067,-1.8619,32
83,2.6269,-3.0037,-5.5918,-0.1067,-1.8619,31
83,2.6893,-3.0859,-5.9506,-0.6079,-2.004,40
85,3.7473,-1.98,-5.3233,-0.4691,-1.0258,32
84,2.472,-3.0814,-5.5988,-0.0723,-1.9924,32
82,3.7473,-1.98,-5.3233,-0.4691,-1.0258,31
83,2.472,-3.0814,-5.5988,-0.0723,-1.9924,31
85,3.9332,-2.7922,-5.1748,-0.4414,-0.6309,32
85,4.0863,-2.5149,-5.0765,-0.6826,-1.0614,31
85,4.0937,-2.5216,-5.0714,-0.6949,-1.0615,41
84,4.4774,-3.3216,-4.7486,-0.8422,-0.4981,34
82,3.9332,-2.7922,-5.1748,-0.4414,-0.6309,31
85,3.8927,-2.1601,-5.5428,-0.2097,-0.4744,33
82,4.0863,-2.5149,-5.0765,-0.6826,-1.0614,35
83,4.4774,-3.3216,-4.7486,-0.8422,-0.4981,31
82,4.0937,-2.5216,-5.0714,-0.6949,-1.0615,53
85,3.1834,-2.8329,-5.8757,-0.6734,-1.5382,34
85,4.183,-2.6136,-5.0105,-0.7552,-1.0351,41
